StartTime: 2018-09-14 11:07:50.512
Time(s)	ax(g)	ay(g)	az(g)	wx(deg/s)	wy(deg/s)	wz(deg/s)	AngleX(deg)	AngleY(deg)	AngleZ(deg)	T(°)	hx	hy	hz	Lon(deg)	Lat(deg) 
89.000	-0.0410	0.0127	1.0195	0.0000	0.0000	0.0000	0.6812	2.2522	171.0187	38.7900	17	-120	24	0.00000000	0.00000000 
89.100	-0.0410	0.0127	1.0195	0.0000	0.0000	0.0000	0.6866	2.2577	171.0406	38.8200	18	-121	24	0.00000000	0.00000000 
89.200	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6866	2.2632	171.0626	38.8100	18	-120	23	0.00000000	0.00000000 
89.300	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6866	2.2632	171.0846	38.8400	17	-121	24	0.00000000	0.00000000 
89.400	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6866	2.2632	171.1066	38.7800	17	-120	24	0.00000000	0.00000000 
89.499	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6812	2.2632	171.0956	38.9200	19	-121	25	0.00000000	0.00000000 
89.599	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6812	2.2687	171.1121	38.8400	18	-120	25	0.00000000	0.00000000 
89.699	-0.0410	0.0127	1.0195	0.0000	0.0000	0.0000	0.6866	2.2687	171.0956	38.8700	19	-121	24	0.00000000	0.00000000 
89.799	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6866	2.2687	171.0681	38.8600	18	-120	24	0.00000000	0.00000000 
89.899	-0.0405	0.0112	1.0200	0.0000	0.0000	0.0000	0.6812	2.2742	171.0846	38.8600	17	-121	25	0.00000000	0.00000000 
89.998	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6812	2.2742	171.1011	38.8700	18	-119	25	0.00000000	0.00000000 
90.098	-0.0410	0.0127	1.0195	0.0000	0.0000	0.0000	0.6812	2.2742	171.0956	38.8300	19	-120	24	0.00000000	0.00000000 
90.198	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6812	2.2742	171.0681	38.8600	18	-120	24	0.00000000	0.00000000 
90.298	-0.0410	0.0117	1.0190	0.0000	0.0000	0.0000	0.6812	2.2742	171.0461	38.9200	19	-121	25	0.00000000	0.00000000 
90.398	-0.0410	0.0112	1.0195	0.0000	0.0000	0.0000	0.6812	2.2797	171.0406	38.9200	18	-120	25	0.00000000	0.00000000 
90.497	-0.0410	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	171.0406	38.8900	18	-120	25	0.00000000	0.00000000 
90.597	-0.0415	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	171.0242	38.8600	19	-121	24	0.00000000	0.00000000 
90.697	-0.0415	0.0122	1.0195	0.0000	0.0000	0.0000	0.6757	2.2852	171.0242	38.8900	18	-120	25	0.00000000	0.00000000 
90.797	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2852	171.0406	38.8700	18	-120	25	0.00000000	0.00000000 
90.896	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2852	171.0461	38.9000	18	-120	24	0.00000000	0.00000000 
90.996	-0.0410	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2852	171.0352	38.9100	18	-121	26	0.00000000	0.00000000 
91.111	-0.0410	0.0122	1.0186	0.0000	0.0000	0.0000	0.6702	2.2852	171.0187	38.9500	19	-121	25	0.00000000	0.00000000 
91.196	-0.0410	0.0122	1.0181	0.0000	0.0000	0.0000	0.6757	2.2852	171.0132	38.9700	19	-122	25	0.00000000	0.00000000 
91.296	-0.0410	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2906	170.9912	38.9700	20	-121	26	0.00000000	0.00000000 
91.406	-0.0410	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2906	170.9802	38.9200	19	-121	25	0.00000000	0.00000000 
91.495	-0.0410	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2906	171.0022	38.9200	18	-120	24	0.00000000	0.00000000 
91.595	-0.0415	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2906	171.0022	38.9100	19	-121	24	0.00000000	0.00000000 
91.695	-0.0415	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2961	170.9912	38.9300	18	-122	25	0.00000000	0.00000000 
91.795	-0.0415	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2961	170.9802	38.9100	19	-120	25	0.00000000	0.00000000 
91.895	-0.0420	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2961	170.9692	38.9500	18	-120	24	0.00000000	0.00000000 
91.995	-0.0420	0.0127	1.0186	0.0000	0.0000	0.0000	0.6757	2.3016	170.9747	38.9700	18	-120	26	0.00000000	0.00000000 
92.108	-0.0415	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.3016	170.9802	38.9600	19	-120	25	0.00000000	0.00000000 
92.194	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.3016	170.9802	38.8800	19	-120	26	0.00000000	0.00000000 
92.308	-0.0405	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.3016	170.9747	38.9300	18	-121	26	0.00000000	0.00000000 
92.407	-0.0405	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.3016	170.9583	38.9700	19	-120	26	0.00000000	0.00000000 
92.505	-0.0405	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2961	170.9692	38.9800	17	-121	25	0.00000000	0.00000000 
92.596	-0.0410	0.0122	1.0186	0.0000	0.0000	0.0000	0.6812	2.2961	170.9967	38.8900	19	-120	26	0.00000000	0.00000000 
92.708	-0.0410	0.0122	1.0190	0.0000	0.0000	0.0000	0.6812	2.2961	170.9802	39.0100	18	-121	25	0.00000000	0.00000000 
92.794	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6812	2.2961	170.9967	38.9400	17	-120	27	0.00000000	0.00000000 
92.893	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6812	2.2961	171.0077	39.0200	18	-120	25	0.00000000	0.00000000 
92.995	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2961	171.0132	38.9700	17	-121	25	0.00000000	0.00000000 
93.093	-0.0405	0.0127	1.0195	0.0000	0.0000	0.0000	0.6757	2.2961	171.0297	38.9900	17	-120	24	0.00000000	0.00000000 
93.197	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6812	2.2906	171.0571	38.9600	17	-120	24	0.00000000	0.00000000 
93.292	-0.0410	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2961	171.0681	39.0000	19	-121	24	0.00000000	0.00000000 
93.405	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2906	171.0791	38.9200	17	-121	24	0.00000000	0.00000000 
93.492	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2906	171.0736	38.9400	17	-120	25	0.00000000	0.00000000 
93.602	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2906	171.0736	39.0800	19	-119	24	0.00000000	0.00000000 
93.691	-0.0410	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2906	171.0516	38.9500	18	-121	24	0.00000000	0.00000000 
93.808	-0.0410	0.0117	1.0186	0.0000	0.0000	0.0000	0.6757	2.2906	171.0406	39.0200	19	-121	23	0.00000000	0.00000000 
93.891	-0.0410	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2906	171.0406	39.0200	18	-121	23	0.00000000	0.00000000 
94.011	-0.0410	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2961	171.0297	39.0600	18	-121	25	0.00000000	0.00000000 
94.091	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2906	171.0352	39.0000	18	-121	25	0.00000000	0.00000000 
94.190	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2906	171.0352	39.0400	19	-121	25	0.00000000	0.00000000 
94.290	-0.0410	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2906	171.0516	39.0100	18	-121	24	0.00000000	0.00000000 
94.390	-0.0410	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2906	171.0626	39.0300	17	-121	24	0.00000000	0.00000000 
94.490	-0.0410	0.0127	1.0190	0.0000	0.0000	0.0000	0.6702	2.2906	171.0571	39.0400	19	-119	24	0.00000000	0.00000000 
94.590	-0.0410	0.0127	1.0190	0.0000	0.0000	0.0000	0.6702	2.2906	171.0516	39.0200	18	-120	25	0.00000000	0.00000000 
94.689	-0.0410	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2906	171.0297	39.0400	18	-120	25	0.00000000	0.00000000 
94.789	-0.0405	0.0117	1.0186	0.0000	0.0000	0.0000	0.6757	2.2906	171.0187	39.0400	19	-121	24	0.00000000	0.00000000 
94.889	-0.0405	0.0117	1.0186	0.0000	0.0000	0.0000	0.6702	2.2906	171.0077	39.0800	18	-120	24	0.00000000	0.00000000 
94.989	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2906	170.9912	39.0400	19	-120	25	0.00000000	0.00000000 
95.089	-0.0405	0.0122	1.0195	0.0000	0.0000	0.0000	0.6702	2.2906	170.9747	39.1000	19	-121	26	0.00000000	0.00000000 
95.200	-0.0410	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2906	170.9583	39.0400	18	-121	26	0.00000000	0.00000000 
95.302	-0.0415	0.0117	1.0186	0.0000	0.0000	0.0000	0.6702	2.2906	170.9637	39.1000	18	-120	25	0.00000000	0.00000000 
95.388	-0.0415	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2961	170.9802	39.0900	17	-120	25	0.00000000	0.00000000 
95.488	-0.0415	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2961	171.0022	39.0100	18	-120	25	0.00000000	0.00000000 
95.588	-0.0410	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2961	171.0022	39.0800	19	-121	25	0.00000000	0.00000000 
95.688	-0.0410	0.0122	1.0186	0.0000	0.0000	0.0000	0.6702	2.2961	170.9857	39.1600	19	-120	26	0.00000000	0.00000000 
95.802	-0.0410	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2961	170.9583	39.0200	19	-119	24	0.00000000	0.00000000 
95.887	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2961	170.9473	39.0800	19	-119	25	0.00000000	0.00000000 
95.987	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2961	170.9308	39.1400	19	-120	26	0.00000000	0.00000000 
96.097	-0.0410	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2961	170.9088	39.0700	19	-120	25	0.00000000	0.00000000 
96.187	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6702	2.2961	170.8813	39.1200	20	-120	26	0.00000000	0.00000000 
96.297	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2961	170.8649	39.0900	19	-121	25	0.00000000	0.00000000 
96.386	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2961	170.8539	39.0900	19	-121	25	0.00000000	0.00000000 
96.486	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2906	170.8539	39.1000	19	-120	25	0.00000000	0.00000000 
96.586	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2906	170.8539	39.0600	18	-120	24	0.00000000	0.00000000 
96.686	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2906	170.8649	39.0800	18	-120	25	0.00000000	0.00000000 
96.786	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2906	170.8539	39.1300	19	-120	24	0.00000000	0.00000000 
96.885	-0.0405	0.0122	1.0186	0.0000	0.0000	0.0000	0.6702	2.2906	170.8868	39.1600	17	-121	25	0.00000000	0.00000000 
96.985	-0.0400	0.0122	1.0186	0.0000	0.0000	0.0000	0.6702	2.2852	170.8978	39.1500	18	-120	24	0.00000000	0.00000000 
97.085	-0.0405	0.0122	1.0186	0.0000	0.0000	0.0000	0.6702	2.2852	170.8759	39.1300	19	-119	25	0.00000000	0.00000000 
97.185	-0.0405	0.0127	1.0190	0.0000	0.0000	0.0000	0.6702	2.2852	170.8813	39.1000	17	-120	25	0.00000000	0.00000000 
97.285	-0.0405	0.0122	1.0181	0.0000	0.0000	0.0000	0.6757	2.2852	170.9033	39.1600	17	-122	24	0.00000000	0.00000000 
97.385	-0.0405	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2852	170.9253	39.1600	17	-119	24	0.00000000	0.00000000 
97.484	-0.0405	0.0117	1.0186	0.0000	0.0000	0.0000	0.6757	2.2852	170.9473	39.1300	18	-120	23	0.00000000	0.00000000 
97.584	-0.0405	0.0122	1.0181	0.0000	0.0000	0.0000	0.6757	2.2852	170.9528	39.1200	18	-120	25	0.00000000	0.00000000 
97.684	-0.0405	0.0117	1.0186	0.0000	0.0000	0.0000	0.6757	2.2852	170.9473	39.1000	18	-120	24	0.00000000	0.00000000 
97.784	-0.0410	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2852	170.9473	39.2100	18	-120	25	0.00000000	0.00000000 
97.883	-0.0410	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2852	170.9528	39.1600	18	-120	25	0.00000000	0.00000000 
97.983	-0.0405	0.0127	1.0181	0.0000	0.0000	0.0000	0.6757	2.2852	170.9583	39.2100	17	-120	25	0.00000000	0.00000000 
98.083	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2852	170.9802	39.1800	17	-121	24	0.00000000	0.00000000 
98.183	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2852	170.9912	39.1100	18	-121	25	0.00000000	0.00000000 
98.283	-0.0405	0.0117	1.0200	0.0000	0.0000	0.0000	0.6757	2.2852	170.9967	39.1800	18	-122	25	0.00000000	0.00000000 
98.383	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	170.9912	39.2200	19	-120	24	0.00000000	0.00000000 
98.487	-0.0400	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	170.9967	39.2100	17	-120	25	0.00000000	0.00000000 
98.582	-0.0405	0.0122	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	171.0132	39.1700	18	-121	26	0.00000000	0.00000000 
98.694	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	171.0077	39.1900	18	-120	26	0.00000000	0.00000000 
98.793	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	170.9857	39.1300	19	-120	26	0.00000000	0.00000000 
98.893	-0.0405	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2797	170.9802	39.1700	18	-120	25	0.00000000	0.00000000 
98.981	-0.0405	0.0127	1.0186	0.0000	0.0000	0.0000	0.6757	2.2797	170.9857	39.2000	19	-120	25	0.00000000	0.00000000 
99.087	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	170.9692	39.2200	19	-119	24	0.00000000	0.00000000 
99.181	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2742	170.9583	39.1800	19	-120	24	0.00000000	0.00000000 
99.300	-0.0410	0.0117	1.0186	0.0000	0.0000	0.0000	0.6757	2.2797	170.9418	39.2100	19	-121	25	0.00000000	0.00000000 
99.381	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	170.9088	39.2100	20	-119	25	0.00000000	0.00000000 
99.493	-0.0405	0.0127	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	170.8923	39.2100	18	-121	25	0.00000000	0.00000000 
99.580	-0.0410	0.0127	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	170.9198	39.2200	17	-120	24	0.00000000	0.00000000 
99.698	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6812	2.2797	170.9363	39.2100	19	-120	24	0.00000000	0.00000000 
99.780	-0.0410	0.0117	1.0195	0.0000	0.0000	0.0000	0.6812	2.2797	170.9198	39.1800	19	-121	25	0.00000000	0.00000000 
99.880	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2852	170.9088	39.2100	19	-119	25	0.00000000	0.00000000 
99.980	-0.0400	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	170.9088	39.2400	18	-121	25	0.00000000	0.00000000 
100.080	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	170.9143	39.2300	18	-120	27	0.00000000	0.00000000 
100.179	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	170.9363	39.2500	16	-119	26	0.00000000	0.00000000 
100.307	-0.0405	0.0122	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	170.9692	39.2600	18	-120	26	0.00000000	0.00000000 
100.391	-0.0405	0.0122	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	170.9583	39.1500	19	-120	25	0.00000000	0.00000000 
100.479	-0.0410	0.0112	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	170.9473	39.2100	19	-121	25	0.00000000	0.00000000 
100.578	-0.0410	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2797	170.9528	39.2200	18	-119	26	0.00000000	0.00000000 
100.691	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2852	170.9692	39.2500	18	-120	25	0.00000000	0.00000000 
100.778	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2852	170.9747	39.1900	19	-121	25	0.00000000	0.00000000 
100.878	-0.0410	0.0127	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	170.9747	39.2500	18	-121	25	0.00000000	0.00000000 
100.978	-0.0405	0.0127	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	171.0022	39.2100	17	-120	25	0.00000000	0.00000000 
101.077	-0.0400	0.0127	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	171.0132	39.2000	16	-122	25	0.00000000	0.00000000 
101.178	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	171.0516	39.3000	17	-119	25	0.00000000	0.00000000 
101.277	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	171.0626	39.1800	18	-120	26	0.00000000	0.00000000 
101.387	-0.0405	0.0112	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	171.0626	39.2700	17	-120	25	0.00000000	0.00000000 
101.477	-0.0400	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	171.0736	39.2800	18	-121	24	0.00000000	0.00000000 
101.577	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2742	171.0901	39.2700	17	-120	25	0.00000000	0.00000000 
101.676	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2742	171.0901	39.2800	19	-121	24	0.00000000	0.00000000 
101.776	-0.0400	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2742	171.0846	39.2600	18	-120	25	0.00000000	0.00000000 
101.876	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2742	171.1011	39.2700	18	-119	24	0.00000000	0.00000000 
101.976	-0.0410	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2742	171.1011	39.2700	18	-121	25	0.00000000	0.00000000 
102.076	-0.0410	0.0127	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	171.1176	39.2800	17	-120	26	0.00000000	0.00000000 
102.187	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	171.1176	39.3000	18	-121	25	0.00000000	0.00000000 
102.275	-0.0405	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	171.1176	39.2500	18	-120	23	0.00000000	0.00000000 
102.376	-0.0400	0.0122	1.0186	0.0000	0.0000	0.0000	0.6702	2.2742	171.1121	39.3000	17	-118	24	0.00000000	0.00000000 
102.475	-0.0396	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2742	171.1230	39.2300	17	-119	26	0.00000000	0.00000000 
102.586	-0.0400	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2742	171.1340	39.2400	18	-121	24	0.00000000	0.00000000 
102.675	-0.0405	0.0127	1.0186	0.0000	0.0000	0.0000	0.6757	2.2687	171.1450	39.2700	18	-121	25	0.00000000	0.00000000 
102.775	-0.0405	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2742	171.1340	39.3500	18	-119	24	0.00000000	0.00000000 
102.874	-0.0410	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2742	171.1230	39.3600	18	-119	24	0.00000000	0.00000000 
102.974	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2742	171.0956	39.3400	19	-120	26	0.00000000	0.00000000 
103.085	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2742	171.0681	39.2700	19	-121	24	0.00000000	0.00000000 
103.174	-0.0410	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2742	171.0681	39.3000	18	-121	25	0.00000000	0.00000000 
103.274	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	171.0571	39.3600	20	-120	24	0.00000000	0.00000000 
103.373	-0.0410	0.0117	1.0195	0.0000	0.0000	0.0000	0.6757	2.2797	171.0406	39.3200	19	-120	26	0.00000000	0.00000000 
103.485	-0.0415	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2797	171.0132	39.3600	19	-120	26	0.00000000	0.00000000 
103.584	-0.0415	0.0122	1.0186	0.0000	0.0000	0.0000	0.6757	2.2852	170.9802	39.3700	19	-121	25	0.00000000	0.00000000 
103.673	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2852	170.9747	39.3600	19	-120	24	0.00000000	0.00000000 
103.773	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6757	2.2852	170.9692	39.3500	19	-121	25	0.00000000	0.00000000 
103.873	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6757	2.2852	170.9802	39.3600	18	-120	25	0.00000000	0.00000000 
103.973	-0.0410	0.0127	1.0190	0.0000	0.0000	0.0000	0.6757	2.2852	171.0187	39.3600	18	-121	25	0.00000000	0.00000000 
104.072	-0.0405	0.0122	1.0195	0.0000	0.0000	0.0000	0.6812	2.2852	171.0297	39.3400	17	-121	24	0.00000000	0.00000000 
104.172	-0.0405	0.0117	1.0200	0.0000	0.0000	0.0000	0.6757	2.2852	171.0242	39.4200	19	-120	26	0.00000000	0.00000000 
104.283	-0.0405	0.0112	1.0200	0.0000	0.0000	0.0000	0.6757	2.2852	171.0022	39.2900	19	-121	24	0.00000000	0.00000000 
104.380	-0.0410	0.0117	1.0195	0.0000	0.0000	0.0000	0.6702	2.2852	171.0022	39.3600	17	-120	25	0.00000000	0.00000000 
104.471	-0.0410	0.0122	1.0195	0.0000	0.0000	0.0000	0.6702	2.2852	171.0077	39.3400	18	-120	26	0.00000000	0.00000000 
104.582	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2852	171.0132	39.3600	19	-120	25	0.00000000	0.00000000 
104.671	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2852	171.0022	39.3100	19	-121	24	0.00000000	0.00000000 
104.773	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2852	170.9912	39.4000	19	-119	25	0.00000000	0.00000000 
104.871	-0.0405	0.0117	1.0186	0.0000	0.0000	0.0000	0.6702	2.2852	170.9967	39.3500	17	-120	25	0.00000000	0.00000000 
104.985	-0.0405	0.0117	1.0186	0.0000	0.0000	0.0000	0.6702	2.2852	171.0297	39.3600	17	-120	25	0.00000000	0.00000000 
105.070	-0.0400	0.0117	1.0186	0.0000	0.0000	0.0000	0.6702	2.2797	171.0352	39.3600	18	-120	25	0.00000000	0.00000000 
105.181	-0.0396	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2797	171.0242	39.3900	19	-120	24	0.00000000	0.00000000 
105.270	-0.0396	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2742	171.0077	39.3700	19	-121	25	0.00000000	0.00000000 
105.384	-0.0405	0.0122	1.0195	0.0000	0.0000	0.0000	0.6702	2.2742	170.9967	39.3300	19	-121	25	0.00000000	0.00000000 
105.470	-0.0405	0.0122	1.0195	0.0000	0.0000	0.0000	0.6702	2.2742	170.9802	39.4100	18	-121	24	0.00000000	0.00000000 
105.585	-0.0396	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2742	170.9912	39.4100	18	-121	25	0.00000000	0.00000000 
105.669	-0.0396	0.0117	1.0186	0.0000	0.0000	0.0000	0.6702	2.2687	170.9912	39.3600	18	-120	25	0.00000000	0.00000000 
105.789	-0.0405	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2687	170.9967	39.3600	19	-121	25	0.00000000	0.00000000 
105.869	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2687	170.9912	39.3900	19	-120	24	0.00000000	0.00000000 
105.969	-0.0405	0.0122	1.0190	0.0000	0.0000	0.0000	0.6702	2.2687	170.9747	39.3900	19	-121	24	0.00000000	0.00000000 
106.068	-0.0400	0.0117	1.0190	0.0000	0.0000	0.0000	0.6702	2.2687	170.9583	39.3800	18	-120	24	0.00000000	0.00000000 
106.168	-0.0405	0.0122	1.0195	0.0000	0.0000	0.0000	0.6702	2.2687	170.9637	39.4100	17	-121	24	0.00000000	0.00000000 
106.268	-0.0400	0.0122	1.0200	0.0000	0.0000	0.0000	0.6702	2.2632	170.9747	39.4400	18	-119	25	0.00000000	0.00000000 
106.368	-0.0405	0.0127	1.0195	0.0000	0.0000	0.0000	0.6702	2.2632	170.9747	39.3600	19	-119	24	0.00000000	0.00000000 
106.468	-0.0405	0.0127	1.0195	0.0000	0.0000	0.0000	0.6757	2.2632	170.9692	39.4200	19	-120	25	0.00000000	0.00000000 
106.568	-0.0405	0.0122	1.0205	0.0000	0.0000	0.0000	0.6757	2.2632	170.9418	39.4600	18	-120	24	0.00000000	0.00000000 
106.667	-0.0405	0.0117	1.0210	0.0000	0.0000	0.0000	0.6757	2.2687	170.9473	39.3900	18	-120	25	0.00000000	0.00000000 
106.768	-0.0400	0.0122	1.0205	0.0000	0.0000	0.0000	0.6757	2.2632	170.9253	39.4000	20	-119	25	0.00000000	0.00000000 
106.867	-0.0400	0.0122	1.0200	0.0000	0.0000	0.0000	0.6757	2.2632	170.9033	39.4300	19	-119	25	0.00000000	0.00000000 
106.967	-0.0405	0.0122	1.0200	0.0000	0.0000	0.0000	0.6757	2.2632	170.8813	39.4500	19	-120	26	0.00000000	0.00000000 
107.079	-0.0405	0.0127	1.0200	0.0000	0.0000	0.0000	0.6757	2.2632	170.8923	39.5400	18	-120	25	0.00000000	0.00000000 
107.167	-0.0400	0.0127	1.0205	0.0000	0.0000	0.0000	0.6757	2.2632	170.8759	39.4500	19	-120	25	0.00000000	0.00000000 
107.266	-0.0400	0.0122	1.0205	0.0000	0.0000	0.0000	0.6757	2.2632	170.8649	39.4400	19	-119	26	0.00000000	0.00000000 
